"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Experiments-06-05-ABM-C.nlogox"
"exp1_policy_grid"
"05/06/2026 14:42:47:900 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-employees","initial-misconduct-propensity","initial-fear","learning-rate","baseline-recovery-rate","punishment-severity","reporter-protection","[step]","committed-misconduct-total","punished-misconduct-total","hidden-misconduct-total","hidden-misconduct-rate","reported-events-total","retaliation-events-total","mean [fear] of employees","mean [misconduct-propensity] of employees"
"416","300","0.4","0.3","0.2","0.05","0.35","0.3","300","5177","2689","2488","0.48058721267143134","2689","1852","0.3874188065042922","0.05714864406023711"
"418","300","0.4","0.3","0.2","0.05","0.35","0.3","300","5244","2695","2549","0.4860793287566743","2695","1935","0.3904624388695561","0.060935077623322405"
"417","300","0.4","0.3","0.2","0.05","0.35","0.3","300","5143","2700","2443","0.475014582928252","2700","1901","0.3906748528008007","0.053341062105989184"
"419","300","0.4","0.3","0.2","0.05","0.35","0.3","300","5172","2686","2486","0.48066511987625676","2686","1887","0.38833066273399186","0.05395830137485029"
"423","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4616","2785","1831","0.3966637781629116","2785","1785","0.38401061101017037","0.04421781029543912"
"420","300","0.4","0.3","0.2","0.05","0.35","0.3","300","5194","2655","2539","0.4888332691567193","2655","1889","0.38419518065371383","0.053003912806254716"
"421","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4676","2773","1903","0.40697177074422586","2773","1787","0.3809309878387171","0.04217068167741983"
"422","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4720","2725","1995","0.4226694915254237","2725","1796","0.3850135557470168","0.037006535958824374"
"425","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4640","2731","1909","0.41142241379310346","2731","1771","0.38168607950752914","0.04612326096560311"
"428","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4653","2754","1899","0.4081237911025145","2754","1765","0.38146493225666833","0.047011123017400167"
"430","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4641","2764","1877","0.4044386985563456","2764","1770","0.3811359499619351","0.04132565512435986"
"427","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4653","2736","1917","0.4119922630560928","2736","1732","0.37493533105714455","0.056079086235149046"
"424","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4616","2730","1886","0.408578856152513","2730","1793","0.3754529997409755","0.053353283346214087"
"426","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4719","2739","1980","0.4195804195804196","2739","1818","0.38182994172990725","0.05601656808715653"
"431","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4215","2801","1414","0.3354685646500593","2801","1665","0.3685982967972834","0.05436119079880601"
"433","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4226","2778","1448","0.34264079507808803","2778","1627","0.36540361659477694","0.05374517977796255"
"429","300","0.4","0.3","0.2","0.05","0.35","0.35","300","4662","2760","1902","0.40797940797940796","2760","1793","0.3823268189302155","0.0439451541338171"
"434","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4221","2816","1405","0.33285951196398955","2816","1706","0.3731044502024099","0.04281404535777817"
"432","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4236","2820","1416","0.3342776203966006","2820","1742","0.37371597759140635","0.035954984320623905"
"437","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4277","2807","1470","0.3436988543371522","2807","1643","0.36409240546542604","0.046098749420824564"
"435","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4290","2814","1476","0.34405594405594403","2814","1675","0.3726825818185806","0.04779689360826701"
"436","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4215","2811","1404","0.3330960854092527","2811","1682","0.3589811088421801","0.05507772033718531"
"439","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4246","2830","1416","0.33349034385303816","2830","1734","0.3722798924284667","0.03764217666216963"
"440","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4325","2782","1543","0.3567630057803468","2782","1668","0.3685571728613122","0.04337292957221073"
"441","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3951","2872","1079","0.27309541888129585","2872","1554","0.35611246530711355","0.034695587457850424"
"443","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3986","2889","1097","0.27521324636226796","2889","1560","0.35854035252740996","0.04298497396977703"
"442","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3957","2821","1136","0.2870861763962598","2821","1536","0.3563616516125666","0.04575391032539513"
"438","300","0.4","0.3","0.2","0.05","0.35","0.4","300","4258","2806","1452","0.3410051667449507","2806","1655","0.36221780273445975","0.05239212766681627"
"444","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3947","2855","1092","0.2766658221434001","2855","1548","0.36411563465937513","0.03482160700458399"
"446","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3919","2850","1069","0.2727736667517224","2850","1606","0.3553780253400825","0.04826402969660617"
"449","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3943","2863","1080","0.27390311945219376","2863","1621","0.3651696260767738","0.04257544634397974"
"448","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3938","2870","1068","0.27120365667851704","2870","1556","0.3572401271645143","0.04341206866516674"
"445","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3966","2869","1097","0.2766011094301563","2869","1581","0.3609780106097613","0.03721625991258238"
"447","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3971","2872","1099","0.2767564845127172","2872","1587","0.35985100313381974","0.04485332601705458"
"451","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3756","2893","863","0.229765708200213","2893","1472","0.3567471949579171","0.02852666635663287"
"450","300","0.4","0.3","0.2","0.05","0.35","0.45","300","3931","2834","1097","0.2790638514372933","2834","1560","0.3600130335653054","0.043758937566107735"
"454","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3735","2919","816","0.21847389558232932","2919","1502","0.35488676841275063","0.03713154157207687"
"452","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3709","2881","828","0.22324076570504178","2881","1459","0.3486610075987669","0.03546476572012112"
"453","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3754","2906","848","0.22589238145977625","2906","1497","0.352048663394557","0.0375222694624599"
"457","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3758","2896","862","0.2293773283661522","2896","1393","0.3455887337950707","0.033186046097726546"
"455","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3763","2895","868","0.23066702099388786","2895","1487","0.3524212201273236","0.045309132699441514"
"459","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3740","2925","815","0.2179144385026738","2925","1441","0.35088177925552905","0.045780707898445246"
"456","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3693","2892","801","0.21689683184402925","2892","1431","0.3462699257830393","0.0368366652299266"
"460","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3726","2868","858","0.23027375201288244","2868","1427","0.3468122316618613","0.03342501764709574"
"458","300","0.4","0.3","0.2","0.05","0.35","0.5","300","3694","2892","802","0.21710882512181917","2892","1456","0.34696447074347847","0.034805982377110474"
"461","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3557","2942","615","0.1728985099803205","2942","1362","0.3376785127449564","0.035529678489334304"
"462","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3561","2884","677","0.19011513619769727","2884","1284","0.3382204900645604","0.04058352721432854"
"464","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3553","2983","570","0.16042780748663102","2983","1348","0.3399827738028532","0.02511769210891031"
"465","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3601","2916","685","0.19022493751735628","2916","1334","0.34151026770436343","0.039896795030773556"
"463","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3577","2982","595","0.16634050880626222","2982","1335","0.34310879473914246","0.03351162554615414"
"466","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3534","2907","627","0.1774193548387097","2907","1292","0.3418711733592715","0.04030672143586928"
"468","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3552","2939","613","0.17257882882882883","2939","1340","0.34126551309275666","0.0339941203883172"
"470","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3542","2912","630","0.17786561264822134","2912","1304","0.3394911769082608","0.0349526211341184"
"469","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3528","2926","602","0.17063492063492064","2926","1280","0.33916832066714164","0.04349003821710495"
"471","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3470","3018","452","0.13025936599423632","3018","1180","0.3325224480403685","0.03479812044070973"
"475","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3441","2961","480","0.13949433304272013","2961","1159","0.3301243649031979","0.037022126957696175"
"473","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3433","2943","490","0.14273230410719487","2943","1182","0.3340836886134761","0.03902578283420744"
"467","300","0.4","0.3","0.2","0.05","0.35","0.55","300","3529","2983","546","0.1547180504392179","2983","1327","0.34654307918379446","0.03223527526818774"
"474","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3496","3003","493","0.1410183066361556","3003","1179","0.3297940967387578","0.0417074392604111"
"472","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3478","2978","500","0.1437607820586544","2978","1220","0.33554721731480375","0.04090339172914694"
"476","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3472","3007","465","0.13392857142857142","3007","1220","0.3323567733494761","0.039070741779154906"
"479","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3424","2906","518","0.15128504672897197","2906","1152","0.32777127941090917","0.044998387397304766"
"477","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3454","2985","469","0.13578459756803707","2985","1208","0.32776448414751036","0.041738492347546605"
"480","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3444","2961","483","0.1402439024390244","2961","1151","0.3336510032095944","0.03726046595989645"
"481","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3298","2952","346","0.10491206791995149","2952","1055","0.3218466048848475","0.04182405419327557"
"478","300","0.4","0.3","0.2","0.05","0.35","0.6","300","3469","2966","503","0.14499855866243874","2966","1165","0.3324743515285506","0.030447315626958803"
"483","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3370","3004","366","0.1086053412462908","3004","1050","0.3232029681058685","0.03624656998998709"
"482","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3290","2949","341","0.10364741641337386","2949","1042","0.3241595984905196","0.036295383307243426"
"485","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3326","2978","348","0.10463018641010223","2978","1037","0.3221302559997501","0.038452106890278254"
"484","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3277","2929","348","0.10619469026548672","2929","980","0.3268115829827238","0.03594179923807997"
"486","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3359","2999","360","0.10717475439118786","2999","1107","0.3268172628008429","0.03117337681256546"
"487","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3292","2917","375","0.11391251518833535","2917","1017","0.32431962444853724","0.040155698977580145"
"488","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3378","2995","383","0.11338069863824748","2995","1046","0.3217840587120598","0.03443610189374926"
"489","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3325","2970","355","0.10676691729323308","2970","1002","0.32222716837510795","0.035682534397618065"
"490","300","0.4","0.3","0.2","0.05","0.35","0.65","300","3348","2993","355","0.10603345280764635","2993","1055","0.32767685744064645","0.03377936262083394"
"493","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3258","2978","280","0.08594229588704727","2978","897","0.3174524121265672","0.035607956718510074"
"492","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3253","2999","254","0.07808177067322472","2999","878","0.3161539173212204","0.033199546937527274"
"491","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3253","2994","259","0.0796188134030126","2994","891","0.3188875870522034","0.03581965809852685"
"494","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3261","2998","263","0.08065010732904017","2998","887","0.3189291389703262","0.031944853171606384"
"498","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3221","2937","284","0.08817137534927041","2937","878","0.31914827653000455","0.03489601894679508"
"495","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3250","2987","263","0.08092307692307692","2987","943","0.31902416024916475","0.03599176853317881"
"496","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3258","2975","283","0.08686310620012277","2975","898","0.3198828495644979","0.030648966633747332"
"499","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3249","2989","260","0.08002462296091105","2989","890","0.31912562688537593","0.041568881948901355"
"500","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3219","2965","254","0.07890649269959615","2965","862","0.3174484637684587","0.02754386738666606"
"497","300","0.4","0.3","0.2","0.05","0.35","0.7","300","3286","3028","258","0.07851491174680462","3028","955","0.3203370197479494","0.030841962708063417"
"501","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3206","2962","244","0.07610729881472239","2962","772","0.31174878464999545","0.03779095405265855"
"504","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3131","2925","206","0.06579367614180773","2925","791","0.3128809081636068","0.03180443230416793"
"503","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3172","2955","217","0.06841109709962169","2955","740","0.31236643075576737","0.02648153614975674"
"502","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3187","2993","194","0.06087229369312833","2993","722","0.3123530115622662","0.03447619915158583"
"506","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3214","3008","206","0.0640945861854387","3008","768","0.31345462414827324","0.036278545784737125"
"508","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3129","2939","190","0.06072227548737616","2939","752","0.3107009584634599","0.03276118808402561"
"507","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3155","2971","184","0.05832012678288431","2971","728","0.3110817988150429","0.03553220662412565"
"505","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3218","3013","205","0.0637041640770665","3013","742","0.31189312370013667","0.029149741574414623"
"509","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3164","2937","227","0.07174462705436156","2937","746","0.31260521177473366","0.03788704978639589"
"511","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3089","2939","150","0.048559404337973455","2939","597","0.307971263101959","0.03657473027032687"
"510","300","0.4","0.3","0.2","0.05","0.35","0.75","300","3146","2962","184","0.05848696757787667","2962","714","0.3101626850222764","0.027663057004839266"
"512","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3131","2993","138","0.04407537527946343","2993","603","0.3086063205946315","0.030338846313532196"
"513","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3181","2992","189","0.05941527821439799","2992","592","0.30784901473938525","0.03627908105187683"
"514","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3160","3003","157","0.04968354430379747","3003","614","0.3080789785705538","0.03307217872836519"
"516","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3152","2981","171","0.054251269035533","2981","603","0.310017669448088","0.031490022548825256"
"515","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3137","2970","167","0.05323557539050048","2970","576","0.30650406371703093","0.03431258407827868"
"517","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3098","2921","177","0.057133634602969656","2921","575","0.3072778732338731","0.029861825933683472"
"520","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3166","3013","153","0.04832596336070752","3013","609","0.3082563318657432","0.03595816673509788"
"518","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3123","2975","148","0.04739032981107909","2975","574","0.3065983081438103","0.02865638861688049"
"519","300","0.4","0.3","0.2","0.05","0.35","0.8","300","3117","2968","149","0.04780237407763876","2968","569","0.3086349546261612","0.028846646548428227"
"521","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6347","2396","3951","0.6224988183393729","2396","1905","0.42179251767035814","0.05677597759577524"
"523","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6488","2376","4112","0.6337854500616523","2376","1917","0.4082741010781195","0.06861230488805806"
"525","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6384","2394","3990","0.625","2394","1923","0.419325178259773","0.062143650086054096"
"522","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6469","2381","4088","0.6319369299737209","2381","1928","0.404148689784433","0.07767498303009632"
"526","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6332","2393","3939","0.6220783322804802","2393","1882","0.40949804905118553","0.07060578913052565"
"524","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6557","2369","4188","0.6387067256367241","2369","1917","0.4137322367031204","0.07383319062959687"
"529","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6595","2403","4192","0.6356330553449583","2403","1943","0.41573984493109367","0.061833883276844866"
"527","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6438","2412","4026","0.625349487418453","2412","1928","0.4155134951354717","0.06595468027061618"
"530","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6462","2396","4066","0.6292169606932838","2396","1885","0.4156331927021806","0.06546514124272058"
"528","300","0.4","0.3","0.2","0.05","0.4","0.2","300","6427","2400","4027","0.6265753850941341","2400","1923","0.41532458359890306","0.060241933997070035"
"533","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5493","2486","3007","0.5474239941744038","2486","1795","0.3948735901167062","0.05944930566091727"
"531","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5690","2459","3231","0.5678383128295255","2459","1887","0.40455612435627064","0.06460140109575295"
"532","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5548","2461","3087","0.5564167267483778","2461","1836","0.40130648806513225","0.06775919166639867"
"534","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5585","2458","3127","0.5598925693822739","2458","1865","0.40647767090517706","0.06409713650789604"
"535","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5593","2457","3136","0.5607008760951189","2457","1877","0.39914578098477765","0.06486449361287122"
"536","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5670","2452","3218","0.5675485008818342","2452","1824","0.39120502190364786","0.07107562297526965"
"537","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5550","2455","3095","0.5576576576576576","2455","1845","0.40161532600973093","0.056080685530196184"
"539","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5656","2463","3193","0.5645332390381895","2463","1865","0.4017968787579889","0.06018521034032364"
"538","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5646","2456","3190","0.5650017711654268","2456","1865","0.40391726975502334","0.0593031675514598"
"540","300","0.4","0.3","0.2","0.05","0.4","0.25","300","5574","2493","3081","0.5527448869752422","2493","1844","0.39524548188148717","0.05783135176768504"
"541","300","0.4","0.3","0.2","0.05","0.4","0.3","300","5022","2552","2470","0.49183592194344883","2552","1790","0.39069918403564474","0.04917485693591276"
"542","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4924","2545","2379","0.4831437855402112","2545","1810","0.3946656962780049","0.053222765744391616"
"543","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4916","2548","2368","0.4816924328722539","2548","1785","0.3984915331567192","0.04516410900158565"
"544","300","0.4","0.3","0.2","0.05","0.4","0.3","300","5036","2542","2494","0.49523431294678316","2542","1787","0.3978438219242986","0.049072909576291686"
"547","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4937","2539","2398","0.48572007291877656","2539","1778","0.3937573556370032","0.04639620512973122"
"545","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4968","2564","2404","0.48389694041867953","2564","1799","0.3919300387346464","0.05121935390480382"
"546","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4964","2539","2425","0.48851732473811443","2539","1780","0.39170890902673106","0.04794495042487226"
"548","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4963","2538","2425","0.48861575659883133","2538","1813","0.3916163228555139","0.05563996215064075"
"549","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4998","2540","2458","0.491796718687475","2540","1763","0.38956784854132837","0.05536502357863271"
"551","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4361","2611","1750","0.4012841091492777","2611","1683","0.3899999056583604","0.04058097497414688"
"552","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4450","2629","1821","0.4092134831460674","2629","1702","0.3889258722743661","0.052069275926812465"
"553","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4446","2620","1826","0.41070625281151596","2620","1704","0.3858777096566126","0.045996299007547266"
"550","300","0.4","0.3","0.2","0.05","0.4","0.3","300","4959","2535","2424","0.48880822746521474","2535","1796","0.3942243772969446","0.06127017318524653"
"554","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4469","2602","1867","0.4177668382188409","2602","1690","0.3801227210405664","0.043689319580909464"
"555","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4501","2616","1885","0.41879582315041103","2616","1711","0.38253910973696925","0.04437401476101622"
"556","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4445","2613","1832","0.41214848143982","2613","1717","0.38133103507555316","0.04587257350111347"
"557","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4539","2573","1966","0.4331350517735184","2573","1738","0.3828787444503718","0.06136819316886175"
"558","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4491","2622","1869","0.41616566466265864","2622","1656","0.3795188750764522","0.04667079466663439"
"559","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4489","2629","1860","0.41434617955001113","2629","1706","0.3817174041434787","0.04813266640977152"
"560","300","0.4","0.3","0.2","0.05","0.4","0.35","300","4536","2600","1936","0.42680776014109345","2600","1682","0.37870671664083116","0.04385085668368564"
"561","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4027","2681","1346","0.3342438539855972","2681","1608","0.36852174976832036","0.03967313106797647"
"562","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4064","2729","1335","0.328494094488189","2729","1589","0.36953673542452586","0.042900080349389524"
"563","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4054","2673","1381","0.3406512086827824","2673","1635","0.37587177025434504","0.04823245099580782"
"564","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4065","2674","1391","0.3421894218942189","2674","1627","0.371082453371416","0.04128580432611324"
"566","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4103","2674","1429","0.34828174506458687","2674","1607","0.36776854188969615","0.042190292004625804"
"565","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4043","2680","1363","0.33712589661142717","2680","1596","0.37064182912790516","0.04715431356514417"
"568","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4089","2699","1390","0.33993641477133774","2699","1584","0.36987398369144875","0.04860180420719366"
"567","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4077","2662","1415","0.34706892322786365","2662","1603","0.37096101028276574","0.04557279228364228"
"569","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4110","2715","1395","0.33941605839416056","2715","1613","0.37232280715361277","0.04144154577015935"
"571","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3823","2768","1055","0.2759612869474235","2768","1538","0.36403924109667746","0.042318386809426366"
"570","300","0.4","0.3","0.2","0.05","0.4","0.4","300","4080","2672","1408","0.34509803921568627","2672","1611","0.37111511032772193","0.04320842331812894"
"572","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3792","2760","1032","0.2721518987341772","2760","1472","0.35543363472382444","0.046636711135566784"
"573","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3843","2764","1079","0.2807702315899037","2764","1507","0.3687664147065748","0.038036353580669015"
"574","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3822","2745","1077","0.2817896389324961","2745","1534","0.36467577220317693","0.03436537913707037"
"575","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3839","2777","1062","0.27663454024485545","2777","1518","0.3584474028392863","0.043960088642040096"
"576","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3838","2765","1073","0.2795726941115164","2765","1536","0.3632688155369617","0.0372851043782639"
"578","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3819","2768","1051","0.2752029327048966","2768","1533","0.36049512385583155","0.05133667833584153"
"577","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3834","2738","1096","0.2858633281168492","2738","1502","0.3602685529409637","0.03482407903511751"
"579","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3810","2769","1041","0.2732283464566929","2769","1518","0.3654897075925517","0.03695100522750013"
"582","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3586","2799","787","0.21946458449525935","2799","1393","0.35232221637832206","0.032833759991810776"
"583","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3632","2811","821","0.22604625550660792","2811","1420","0.36004706422068633","0.03532445705158118"
"581","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3570","2779","791","0.22156862745098038","2779","1366","0.360497850122782","0.03706783456569839"
"580","300","0.4","0.3","0.2","0.05","0.4","0.45","300","3839","2777","1062","0.27663454024485545","2777","1522","0.36136209577393924","0.036682765674745196"
"584","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3622","2812","810","0.22363335173937052","2812","1386","0.35323834358360406","0.03863751733655957"
"586","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3575","2786","789","0.2206993006993007","2786","1397","0.3455861026739911","0.04782775801213736"
"585","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3646","2793","853","0.23395501919912232","2793","1385","0.34878038456312627","0.03650969411305106"
"588","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3636","2788","848","0.23322332233223322","2788","1382","0.35283025731174417","0.04139025906521232"
"587","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3607","2809","798","0.22123648461325202","2809","1458","0.3524629432666155","0.0453927937409398"
"589","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3610","2804","806","0.22326869806094182","2804","1433","0.35082096497763404","0.03651900382844552"
"591","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3428","2828","600","0.1750291715285881","2828","1276","0.3406222572423552","0.03991561786025712"
"590","300","0.4","0.3","0.2","0.05","0.4","0.5","300","3590","2781","809","0.22534818941504178","2781","1405","0.35316410322293734","0.037040289454816605"
"592","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3489","2892","597","0.1711092003439381","2892","1320","0.34165915892695914","0.0397901852072612"
"593","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3479","2884","595","0.1710261569416499","2884","1318","0.34204738017526104","0.03172872478775581"
"594","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3416","2820","596","0.17447306791569087","2820","1292","0.34323272385762027","0.04079291483852638"
"595","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3460","2827","633","0.18294797687861272","2827","1209","0.3425131732967197","0.04302058273706439"
"597","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3461","2835","626","0.180872580179139","2835","1335","0.34474655775504864","0.03594732057453343"
"598","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3502","2845","657","0.1876070816676185","2845","1260","0.3439904510454015","0.03758338205928626"
"596","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3482","2880","602","0.17288914417001724","2880","1271","0.34112674707295876","0.04036142553888958"
"599","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3479","2869","610","0.17533774073009487","2869","1297","0.3407259656742218","0.04505496812659763"
"600","300","0.4","0.3","0.2","0.05","0.4","0.55","300","3504","2864","640","0.182648401826484","2864","1309","0.34442881349230237","0.025967570848438787"
"601","300","0.4","0.3","0.2","0.05","0.4","0.6","300","3344","2859","485","0.1450358851674641","2859","1143","0.33116360392848976","0.0353739972180863"
"604","300","0.4","0.3","0.2","0.05","0.4","0.6","300","3271","2835","436","0.1332925710791807","2835","1097","0.33678674551992527","0.03154884236400749"
