"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Experiments-04-05-ABM.nlogox"
"exp1_policy_grid"
"05/05/2026 00:18:33:888 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-employees","initial-misconduct-propensity","initial-fear","response-strength","drift-speed","punishment-value","reporter-protection","[step]","true-misconduct-total","sanctioned-misconduct-total","hidden-misconduct-total","hidden-misconduct-rate","reported-events-total","retaliation-events-total","mean [fear] of employees","mean [misconduct-propensity] of employees"
"563","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16126","7774","8352","0.5179213692174128","7774","4690","0.512726782085533","0.1756083473943559"
"565","300","0.4","0.3","0.2","0.05","0.4","0.4","300","15998","7838","8160","0.5100637579697462","7838","4645","0.5069768819813256","0.1676994195952994"
"562","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16161","7862","8299","0.5135202029577378","7862","4660","0.5134544341541986","0.16858010170913684"
"568","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16062","7775","8287","0.5159382393226248","7775","4751","0.528214873596062","0.17169044969432135"
"567","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16053","7798","8255","0.5142340995452563","7798","4737","0.5283638795538765","0.16935720758838524"
"566","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16075","7827","8248","0.513094867807154","7827","4726","0.5263007145370788","0.16621889730089773"
"572","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9981","6284","3697","0.37040376715759943","6284","3517","0.44293090060951074","0.10950756007525475"
"571","300","0.4","0.3","0.2","0.05","0.4","0.45","300","10018","6317","3701","0.36943501696945497","6317","3491","0.44665236851100387","0.10197394527234073"
"570","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16152","7810","8342","0.516468548786528","7810","4635","0.5108243611490817","0.17919444224072406"
"574","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9939","6260","3679","0.3701579635778247","6260","3367","0.4397412671075189","0.1052838884750976"
"573","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9965","6306","3659","0.36718514801806323","6306","3462","0.44367488413797596","0.10195088867543359"
"569","300","0.4","0.3","0.2","0.05","0.4","0.4","300","16234","7827","8407","0.5178637427621042","7827","4682","0.5108532974216179","0.16599222339644384"
"576","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9868","6312","3556","0.36035670855289825","6312","3441","0.43286922156809626","0.10926523580118302"
"581","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7053","5179","1874","0.26570253792712323","5179","2568","0.39574863593421244","0.07901359146009784"
"575","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9936","6290","3646","0.3669484702093398","6290","3455","0.4441494213802837","0.10317343141196919"
"579","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9955","6310","3645","0.3661476644902059","6310","3484","0.44066923057928603","0.10829460750240227"
"577","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9907","6283","3624","0.3658019582113657","6283","3440","0.433452909119922","0.11688130520270007"
"580","300","0.4","0.3","0.2","0.05","0.4","0.45","300","10054","6305","3749","0.3728864133678138","6305","3540","0.4508839478995837","0.10287624142824167"
"578","300","0.4","0.3","0.2","0.05","0.4","0.45","300","9990","6275","3715","0.3718718718718719","6275","3482","0.44672860107180973","0.10684079443546482"
"582","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7047","5186","1861","0.26408400737902654","5186","2563","0.3933480592989354","0.0653149681925126"
"583","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7031","5152","1879","0.2672450576020481","5152","2594","0.4047262034789815","0.0724787698278814"
"584","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7020","5152","1868","0.2660968660968661","5152","2616","0.392648041654036","0.07557347486864595"
"585","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7063","5159","1904","0.26957383548067393","5159","2597","0.3891054737157093","0.08021293161205949"
"586","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7013","5163","1850","0.2637958077855411","5163","2586","0.39466196142271304","0.08234099934626031"
"591","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5484","4423","1061","0.19347191830780452","4423","1944","0.35876041169279804","0.06584185761883961"
"587","300","0.4","0.3","0.2","0.05","0.4","0.5","300","6996","5180","1816","0.259576901086335","5180","2585","0.40337572721624215","0.06776544011506269"
"588","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7036","5175","1861","0.2644968732234224","5175","2627","0.39988399114452977","0.0687484291735634"
"592","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5478","4430","1048","0.19131069733479372","4430","1977","0.3634396060135507","0.06196849658617797"
"589","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7069","5141","1928","0.2727401329749611","5141","2580","0.3890930663645874","0.080877068811773"
"590","300","0.4","0.3","0.2","0.05","0.4","0.5","300","7045","5171","1874","0.2660042583392477","5171","2628","0.3945586619977245","0.0745040024278975"
"593","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5526","4409","1117","0.20213536011581615","4409","2032","0.36173043033377583","0.06189807810627279"
"594","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5505","4443","1062","0.19291553133514985","4443","1990","0.360318738652634","0.06789469585952218"
"595","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5528","4401","1127","0.2038712011577424","4401","1897","0.3657862394725283","0.05041970324454612"
"597","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5466","4393","1073","0.19630442736919138","4393","1951","0.3681050222819959","0.052842123457368384"
"596","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5466","4410","1056","0.19319429198682767","4410","1983","0.36370971867054736","0.05212290555368615"
"602","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4636","3939","697","0.15034512510785158","3939","1580","0.34885677357233535","0.05321861031622434"
"598","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5451","4423","1028","0.188589249678958","4423","1992","0.36067369330800036","0.06460883216286466"
"603","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4618","3952","666","0.14421827631009096","3952","1575","0.35072225526556816","0.0521252643330335"
"601","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4654","3958","696","0.14954877524709928","3958","1571","0.34577189078829895","0.04865503487652726"
"599","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5495","4426","1069","0.19454049135577797","4426","1944","0.3617409830410533","0.06102262700135474"
"600","300","0.4","0.3","0.2","0.05","0.4","0.55","300","5539","4439","1100","0.19859180357465248","4439","2053","0.3667609217785279","0.05940746097365379"
"604","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4628","3930","698","0.1508210890233362","3930","1579","0.34757914059925554","0.046760204066221916"
"605","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4624","3962","662","0.14316608996539792","3962","1606","0.3496602147268132","0.046371365440176025"
"606","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4622","3955","667","0.1443098225876244","3955","1549","0.34426059093623734","0.052977253704845344"
"607","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4608","3946","662","0.14366319444444445","3946","1561","0.3426610072766934","0.05849003833131962"
"608","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4598","3918","680","0.14789038712483688","3918","1583","0.3431888267885541","0.05301474168401744"
"610","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4636","3962","674","0.1453839516824849","3962","1542","0.34513354587133843","0.04413316452554002"
"611","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4087","3664","423","0.10349889894788353","3664","1240","0.33302085628117284","0.045843301410495085"
"612","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4069","3601","468","0.11501597444089456","3601","1278","0.33233540430318426","0.045610329801994295"
"615","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4034","3595","439","0.10882498760535449","3595","1293","0.3328373329387422","0.04525460562151477"
"613","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4077","3639","438","0.10743193524650478","3639","1233","0.3320891809939586","0.03771816700388211"
"614","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4084","3644","440","0.10773751224289912","3644","1284","0.3316191547568888","0.039295267680434606"
"616","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4069","3604","465","0.11427869255345294","3604","1233","0.3332355994041558","0.046712675881009726"
"609","300","0.4","0.3","0.2","0.05","0.4","0.6","300","4600","3935","665","0.14456521739130435","3935","1612","0.34698657857781356","0.04924834382594882"
"618","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4096","3623","473","0.115478515625","3623","1236","0.3297052036697529","0.04254312277921231"
"617","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4066","3635","431","0.10600098376783079","3635","1251","0.3319902406255324","0.04418412578088479"
"619","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4059","3625","434","0.1069228874106923","3625","1308","0.33096111179976806","0.04494290513535252"
"621","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3671","3357","314","0.08553527649141923","3357","1021","0.3220641685196076","0.04014661197838858"
"620","300","0.4","0.3","0.2","0.05","0.4","0.65","300","4086","3605","481","0.11771904062652962","3605","1270","0.332110163224491","0.041807618403674446"
"624","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3719","3390","329","0.08846464103253562","3390","1005","0.32371960713909514","0.0515677098134734"
"622","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3686","3368","318","0.08627238198589257","3368","1049","0.32096344177334396","0.04366369387235031"
"623","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3684","3380","304","0.08251900108577633","3380","1022","0.32356804294986585","0.03973100238362927"
"625","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3654","3368","286","0.07827038861521621","3368","997","0.32236938767517803","0.0367097943932609"
"626","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3689","3334","355","0.0962320412035782","3334","994","0.3206546845927844","0.04304275404460218"
"627","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3743","3433","310","0.08282126636387924","3433","1040","0.3195025756170899","0.04925628043417469"
"628","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3702","3378","324","0.08752025931928688","3378","989","0.3186004355760472","0.03573482829762056"
"629","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3690","3387","303","0.08211382113821138","3387","1038","0.3198055640680438","0.04442184835325496"
"630","300","0.4","0.3","0.2","0.05","0.4","0.7","300","3680","3393","287","0.0779891304347826","3393","1012","0.3199681027275672","0.03984203937692508"
"631","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3492","3282","210","0.06013745704467354","3282","845","0.3163764502878979","0.026772279280116294"
"632","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3437","3230","207","0.06022694210066919","3230","805","0.3139326048484355","0.04446835328157312"
"633","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3479","3244","235","0.06754814601897097","3244","833","0.3154176551252882","0.03439851175295012"
"634","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3492","3245","247","0.07073310423825888","3245","875","0.3168957147775289","0.0366567019708374"
"638","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3461","3233","228","0.06587691418665126","3233","769","0.3156784060279279","0.03465132670083048"
"636","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3489","3262","227","0.0650616222413299","3262","783","0.3143949036821419","0.033942889636434145"
"635","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3487","3270","217","0.062231144250071695","3270","850","0.31677683957525926","0.032200057190427615"
"639","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3435","3201","234","0.06812227074235808","3201","777","0.3129807443839844","0.04523064306570252"
"637","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3454","3208","246","0.07122177185871453","3208","812","0.31578913330853803","0.04076297842373856"
"640","300","0.4","0.3","0.2","0.05","0.4","0.75","300","3415","3226","189","0.05534407027818448","3226","821","0.3168577644774771","0.03339992756498912"
"641","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3259","3110","149","0.04571954587296717","3110","605","0.3092408668133099","0.043711960111541145"
"642","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3354","3184","170","0.05068574836016696","3184","685","0.3095457153267557","0.036417048284714856"
"643","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3281","3128","153","0.046632124352331605","3128","644","0.3111066518277311","0.04341241524759733"
"645","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3311","3166","145","0.04379341588643914","3166","652","0.3090268225506657","0.038779504858062"
"644","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3351","3172","179","0.053416890480453595","3172","631","0.3083749231713527","0.03167635577343941"
"646","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3311","3138","173","0.05225007550588946","3138","623","0.3098289646932747","0.03302208790305176"
"647","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3298","3148","150","0.04548211036992116","3148","637","0.3098603529562359","0.03249001264903085"
"649","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3320","3143","177","0.053313253012048194","3143","614","0.3089093854370218","0.03735891900269391"
"648","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3297","3134","163","0.04943888383378829","3134","615","0.3090756960123106","0.033422105595343796"
"650","300","0.4","0.3","0.2","0.05","0.4","0.8","300","3290","3118","172","0.052279635258358666","3118","638","0.3096257399205371","0.037161078599773315"
"651","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88458","8642","79816","0.9023039182436863","8642","6870","0.7768615049349941","1"
"652","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88425","8630","79795","0.902403166525304","8630","6887","0.7610939282983428","1"
"653","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88393","8576","79817","0.902978742660618","8576","6878","0.7503995850177709","1"
"654","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88477","8652","79825","0.9022118742724098","8652","6877","0.7494644194333591","1"
"656","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88425","8621","79804","0.9025049476957874","8621","6910","0.7653685729109183","1"
"655","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88454","8634","79820","0.9023899427951252","8634","6884","0.7602472119923516","1"
"657","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88394","8599","79795","0.9027196416046338","8599","6901","0.7704551206060574","1"
"659","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88410","8592","79818","0.9028164234815066","8592","6903","0.7693935703022402","1"
"660","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88365","8641","79724","0.902212414417473","8641","6904","0.7738369270451078","1"
"658","300","0.4","0.3","0.2","0.05","0.45","0.2","300","88370","8603","79767","0.9026479574516239","8603","6889","0.7659528550260887","1"
"662","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87247","10013","77234","0.8852338762364322","10013","7497","0.7804144822314169","1"
"664","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87359","10112","77247","0.8842477592463284","10112","7560","0.7837421802018197","1"
"663","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87419","9978","77441","0.8858600533064894","9978","7509","0.7790524452078937","1"
"661","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87278","10083","77195","0.8844726047801279","10083","7441","0.7659739661525758","1"
"665","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87458","10003","77455","0.8856251000480231","10003","7491","0.7732815118178075","1"
"667","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87278","10016","77262","0.8852402667338848","10016","7495","0.7717544626857485","1"
"666","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87353","10087","77266","0.8845260036861928","10087","7543","0.78604040375422","1"
"668","300","0.4","0.3","0.2","0.05","0.45","0.25","300","87299","9968","77331","0.8858177069611336","9968","7451","0.7562119020651139","1"
